Country,"Track Identifier","Media type","Date Played",Hours,"Play Duration Milliseconds","End Reason Type","Source Type","Play Count","Skip Count","Ignore For Recommendations","Track Reference","Track Description"
"United States",1689131532,AUDIO,20250115,17,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1689131532,"Taylor Swift - Maroon"
"United States",1691828321,AUDIO,20250119,11,350827,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828321,"Gracie Abrams - Right now"
"United States",1742058100,AUDIO,20250119,9,333980,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742058100,"Taylor Swift - Who’s Afraid of Little Old Me?"
"United States",1691828320,AUDIO,20250119,11,300205,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828320,"Gracie Abrams - The blue"
"United States",1742058103,AUDIO,20250119,10,277211,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742058103,"Taylor Swift - loml"
"United States",1691828318,AUDIO,20250119,11,267669,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828318,"Gracie Abrams - Fault line"
"United States",1742058083,AUDIO,20250119,9,262888,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742058083,"Taylor Swift - So Long, London"
"United States",1742058080,AUDIO,20250119,9,261130,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742058080,"Taylor Swift - Down Bad"
"United States",1691828312,AUDIO,20250119,10,259590,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828312,"Gracie Abrams - Amelie"
"United States",1691828302,AUDIO,20250119,10,258946,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828302,"Gracie Abrams - I should hate you"
"United States",1691828315,AUDIO,20250119,10,258909,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828315,"Gracie Abrams - Difficult"
"United States",1691828054,AUDIO,20250119,10,255712,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828054,"Gracie Abrams - Full machine"
"United States",1742058097,AUDIO,20250119,10,254258,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742058097,"Taylor Swift - Guilty as Sin?"
"United States",1691828325,AUDIO,20250119,11,253040,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828325,"Gracie Abrams - Two people"
"United States",1691828323,AUDIO,20250119,11,250830,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828323,"Gracie Abrams - Unsteady"
"United States",1691828322,AUDIO,20250119,11,249464,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828322,"Gracie Abrams - Block me out"
"United States",1593913707,AUDIO,20250119,10,246342,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1593913707,"Gracie Abrams - Camden"
"United States",1691828050,AUDIO,20250119,10,245591,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828050,"Gracie Abrams - I know it won't work"
"United States",1691828317,AUDIO,20250119,11,245587,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828317,"Gracie Abrams - This is what the drugs are for"
"United States",1742058273,AUDIO,20250119,10,243887,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742058273,"Taylor Swift - I Hate It Here"
"United States",1691828299,AUDIO,20250119,10,243592,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828299,"Gracie Abrams - Where do we go now?"
"United States",1742075509,AUDIO,20250119,9,238735,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742075509,"Taylor Swift - How Did It End?"
"United States",1691828047,AUDIO,20250119,10,233463,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828047,"Gracie Abrams - Best"
"United States",1691828307,AUDIO,20250119,10,230142,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828307,"Gracie Abrams - Will you cry?"
"United States",1742074018,AUDIO,20250119,9,229002,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742074018,"Taylor Swift - Fortnight (feat. Post Malone)"
"United States",1742058269,AUDIO,20250119,9,228719,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742058269,"Taylor Swift - So High School"
"United States",1742076181,AUDIO,20250119,9,224669,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742076181,"Taylor Swift - The Manuscript"
"United States",1593913898,AUDIO,20250119,11,217900,PLAYBACK_MANUALLY_PAUSED,MACINTOSH,1,0,false,1593913898,"Gracie Abrams - Hard to Sleep"
"United States",1593913702,AUDIO,20250119,10,217334,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1593913702,"Gracie Abrams - Rockland"
"United States",1742074936,AUDIO,20250119,9,216688,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742074936,"Taylor Swift - Clara Bow"
"United States",1742074192,AUDIO,20250119,9,203651,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742074192,"Taylor Swift - My Boy Only Breaks His Favorite Toys"
"United States",1593913706,AUDIO,20250119,10,193626,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1593913706,"Gracie Abrams - For Real This Time"
"United States",1593913715,AUDIO,20250119,11,187103,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1593913715,"Gracie Abrams - Older"
"United States",1691828324,AUDIO,20250119,11,181881,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1691828324,"Gracie Abrams - 405"
"United States",1593913711,AUDIO,20250119,11,180529,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1593913711,"Gracie Abrams - The Bottom"
"United States",1593913896,AUDIO,20250119,11,170788,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1593913896,"Gracie Abrams - Better"
"United States",1593913714,AUDIO,20250119,11,160449,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1593913714,"Gracie Abrams - Wishful Thinking"
"United States",1742058261,AUDIO,20250119,10,155316,TRACK_SKIPPED_FORWARDS,MACINTOSH,1,1,false,1742058261,"Taylor Swift - The Albatross"
"United States",1593913701,AUDIO,20250119,10,152381,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1593913701,"Gracie Abrams - Feels Like"
"United States",1742058101,AUDIO,20250119,10,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1742058101,"Taylor Swift - I Can Fix Him (No Really I Can)"
"United States",1689132077,AUDIO,20250121,"1, 5",335307,PLAYBACK_MANUALLY_PAUSED,IPHONE,2,0,false,1689132077,"Taylor Swift - Dear Reader"
"United States",329757892,AUDIO,20250121,5,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"BOYS LIKE GIRLS - Two Is Better Than One (feat. Taylor Swift)"
"United States",303171516,AUDIO,20250121,5,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"*NSYNC - I Thought She Knew"
"United States",1689132080,AUDIO,20250121,1,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1689132080,"Taylor Swift - Snow On The Beach (feat. More Lana Del Rey)"
"United States",1689131533,AUDIO,20250127,18,200690,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1689131533,"Taylor Swift - Anti-Hero"
"United States",250112772,AUDIO,20250127,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Brandi Carlile - The Story"
"United States",1440905878,AUDIO,20250127,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Cher & Peter Cetera - After All (Love Theme from ""Chances Are"")"
"United States",1689132077,AUDIO,20250127,18,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1689132077,"Taylor Swift - Dear Reader"
"United States",1582343522,AUDIO,20250127,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"The Civil Wars - Poison & Wine"
"United States",1742058105,AUDIO,20250128,5,245000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058105,"Taylor Swift - The Smallest Man Who Ever Lived"
"United States",1742058107,AUDIO,20250128,5,216710,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058107,"Taylor Swift - Clara Bow"
"United States",1742058079,AUDIO,20250128,5,203845,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058079,"Taylor Swift - My Boy Only Breaks His Favorite Toys"
"United States",1440818664,AUDIO,20250128,5,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Lorde - Royals"
"United States",1541905893,AUDIO,20250128,5,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Taylor Swift - cardigan"
"United States",1550026144,AUDIO,20250128,5,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Sabrina Carpenter - Skin"
"United States",1440880507,AUDIO,20250128,5,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Halsey - Bad at Love"
"United States",1468058171,AUDIO,20250128,5,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,N/A,"Taylor Swift - Cruel Summer"
"United States",1742058078,AUDIO,20250130,20,55165,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1742058078,"Taylor Swift - The Tortured Poets Department"
"United States",1742058083,AUDIO,20250130,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058083,"Taylor Swift - So Long, London"
"United States",1742058100,AUDIO,20250131,4,334132,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058100,"Taylor Swift - Who’s Afraid of Little Old Me?"
"United States",1742058094,AUDIO,20250131,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058094,"Taylor Swift - Florida!!! (feat. Florence + the Machine)"
"United States",1742058260,AUDIO,20250131,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058260,"Taylor Swift - imgonnagetyouback"
"United States",1742075877,AUDIO,20250201,22,479344,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1742075877,"Taylor Swift - The Prophecy"
"United States",1742058275,AUDIO,20250201,22,131944,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058275,"Taylor Swift - I Look in People's Windows"
"United States",1225759939,AUDIO,20250204,22,175789,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1225759939,"Bleachers - Don't Take the Money"
"United States",1567285165,AUDIO,20250204,23,52338,PLAYBACK_SUSPENDED,IPHONE,1,0,false,1567285165,"Bleachers - Stop Making This Hurt"
"United States",1702583449,AUDIO,20250204,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1702583449,"Bleachers - Modern Girl"
"United States",884282144,AUDIO,20250204,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,884282144,"Bleachers - I Wanna Get Better"
"United States",1689131976,AUDIO,20250208,4,240355,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1689131976,"Taylor Swift - The Great War"
"United States",1689131978,AUDIO,20250208,4,218502,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1689131978,"Taylor Swift - Bigger Than The Whole Sky"
"United States",1689131960,AUDIO,20250208,3,210556,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1689131960,"Taylor Swift - Question...?"
"United States",1689131973,AUDIO,20250208,3,191039,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1689131973,"Taylor Swift - Mastermind"
"United States",1689131961,AUDIO,20250208,3,164801,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1689131961,"Taylor Swift - Vigilante Shit"
"United States",1689131979,AUDIO,20250208,4,52321,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1689131979,"Taylor Swift - Paris"
"United States",1689131532,AUDIO,20250208,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1689131532,"Taylor Swift - Maroon"
"United States",1689131959,AUDIO,20250208,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1689131959,"Taylor Swift - Midnight Rain"
"United States",1689131534,AUDIO,20250208,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1689131534,"Taylor Swift - Snow On The Beach (feat. Lana Del Rey)"
"United States",1689131531,AUDIO,20250208,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1689131531,"Taylor Swift - Lavender Haze"
"United States",1689131968,AUDIO,20250208,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1689131968,"Taylor Swift - Labyrinth"
"United States",1689131969,AUDIO,20250208,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1689131969,"Taylor Swift - Karma"
"United States",1689131971,AUDIO,20250208,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1689131971,"Taylor Swift - Sweet Nothing"
"United States",1689131533,AUDIO,20250208,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1689131533,"Taylor Swift - Anti-Hero"
"United States",1689131982,AUDIO,20250209,18,462951,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1689131982,"Taylor Swift - High Infidelity"
"United States",1689131976,AUDIO,20250209,18,240356,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1689131976,"Taylor Swift - The Great War"
"United States",1689132076,AUDIO,20250209,19,134938,PLAYBACK_SUSPENDED,IPHONE,1,0,false,1689132076,"Taylor Swift - Would've, Could've, Should've"
"United States",1689131985,AUDIO,20250209,"18, 19",78523,TRACK_SKIPPED_FORWARDS,IPHONE,1,2,false,1689131985,"Taylor Swift - Glitch"
"United States",1689131979,AUDIO,20250209,18,69847,TRACK_SKIPPED_FORWARDS,IPHONE,1,2,false,1689131979,"Taylor Swift - Paris"
"United States",1689131978,AUDIO,20250209,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1689131978,"Taylor Swift - Bigger Than The Whole Sky"
"United States",1718576584,AUDIO,20250213,23,277832,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1718576584,"Taylor Swift - You’re Losing Me (From The Vault)"
"United States",1689132076,AUDIO,20250213,23,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1689132076,"Taylor Swift - Would've, Could've, Should've"
"United States",1795513610,AUDIO,20250216,0,97373,PLAYBACK_MANUALLY_PAUSED,MACINTOSH,1,0,false,1795513610,"Sabrina Carpenter - Bad Reviews"
"United States",1742075877,AUDIO,20250225,"11, 18",499722,NATURAL_END_OF_TRACK,IPHONE,3,1,false,1742075877,"Taylor Swift - The Prophecy"
"United States",1742058274,AUDIO,20250225,11,263862,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1742058274,"Taylor Swift - thanK you aIMee"
"United States",1742058273,AUDIO,20250225,11,243905,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1742058273,"Taylor Swift - I Hate It Here"
"United States",1742075225,AUDIO,20250225,18,213342,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742075225,"Taylor Swift - Chloe or Sam or Sophia or Marcus"
"United States",1742058083,AUDIO,20250225,18,184181,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1742058083,"Taylor Swift - So Long, London"
"United States",1742058261,AUDIO,20250225,18,178816,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1742058261,"Taylor Swift - The Albatross"
"United States",1742058269,AUDIO,20250225,"11, 18",155915,OTHER,IPHONE,1,1,false,1742058269,"Taylor Swift - So High School"
"United States",1742058275,AUDIO,20250225,11,131944,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1742058275,"Taylor Swift - I Look in People's Windows"
"United States",1742075509,AUDIO,20250225,18,90149,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1742075509,"Taylor Swift - How Did It End?"
"United States",1742074936,AUDIO,20250225,18,82195,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1742074936,"Taylor Swift - Clara Bow"
"United States",1742058529,AUDIO,20250225,18,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1742058529,"Taylor Swift - Robin"
"United States",1742058094,AUDIO,20250225,18,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,2,false,1742058094,"Taylor Swift - Florida!!! (feat. Florence + the Machine)"
"United States",1742058085,AUDIO,20250225,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058085,"Taylor Swift - But Daddy I Love Him"
"United States",1742058259,AUDIO,20250225,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058259,"Taylor Swift - The Black Dog"
"United States",1742058260,AUDIO,20250225,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058260,"Taylor Swift - imgonnagetyouback"
"United States",1742058284,AUDIO,20250225,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058284,"Taylor Swift - Peter"
"United States",1742058092,AUDIO,20250225,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058092,"Taylor Swift - Fresh Out The Slammer"
"United States",1742058273,AUDIO,20250303,21,243905,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058273,"Taylor Swift - I Hate It Here"
"United States",1742058269,AUDIO,20250303,21,238896,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058269,"Taylor Swift - So High School"
"United States",1742075877,AUDIO,20250303,21,174621,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1742075877,"Taylor Swift - The Prophecy"
"United States",1742058275,AUDIO,20250303,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058275,"Taylor Swift - I Look in People's Windows"
"United States",1742058274,AUDIO,20250303,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058274,"Taylor Swift - thanK you aIMee"
"United States",1742075877,AUDIO,20250304,13,255484,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742075877,"Taylor Swift - The Prophecy"
"United States",1712730826,AUDIO,20250304,19,254000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1712730826,"Bleachers - Self Respect"
"United States",1742057775,AUDIO,20250304,13,228965,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742057775,"Taylor Swift - Fortnight (feat. Post Malone)"
"United States",1742074018,AUDIO,20250304,13,216449,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1742074018,"Taylor Swift - Fortnight (feat. Post Malone)"
"United States",1225759939,AUDIO,20250304,16,204862,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1225759939,"Bleachers - Don't Take the Money"
"United States",1742058078,AUDIO,20250304,13,203801,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1742058078,"Taylor Swift - The Tortured Poets Department"
"United States",1712730496,AUDIO,20250304,19,203000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1712730496,"Bleachers - Isimo"
"United States",1712730807,AUDIO,20250304,19,151000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1712730807,"Bleachers - Woke Up Today"
"United States",1712730486,AUDIO,20250304,19,129500,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1712730486,"Bleachers - Jesus Is Dead"
"United States",1712730484,AUDIO,20250304,19,112697,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1712730484,"Bleachers - I Am Right On Time"
"United States",1702583449,AUDIO,20250304,19,38414,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1702583449,"Bleachers - Modern Girl"
"United States",1567285165,AUDIO,20250304,18,30074,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1567285165,"Bleachers - Stop Making This Hurt"
"United States",1712730492,AUDIO,20250304,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1712730492,"Bleachers - Tiny Moves"
"United States",1742076181,AUDIO,20250304,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742076181,"Taylor Swift - The Manuscript"
"United States",1742058080,AUDIO,20250304,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058080,"Taylor Swift - Down Bad"
"United States",884282120,AUDIO,20250304,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,884282120,"Bleachers - Rollercoaster"
"United States",1742058083,AUDIO,20250304,16,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1742058083,"Taylor Swift - So Long, London"
"United States",1712730923,AUDIO,20250304,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1712730923,"Bleachers - Call Me After Midnight"
"United States",1742058529,AUDIO,20250304,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058529,"Taylor Swift - Robin"
"United States",1712730485,AUDIO,20250304,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1712730485,"Bleachers - Modern Girl"
"United States",1742058284,AUDIO,20250304,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058284,"Taylor Swift - Peter"
"United States",1742074192,AUDIO,20250304,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742074192,"Taylor Swift - My Boy Only Breaks His Favorite Toys"
"United States",1712730826,AUDIO,20250306,17,254000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1712730826,"Bleachers - Self Respect"
"United States",1712730919,AUDIO,20250306,17,65796,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1712730919,"Bleachers - Hey Joe"
"United States",1712730486,AUDIO,20250306,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1712730486,"Bleachers - Jesus Is Dead"
"United States",1712730485,AUDIO,20250306,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1712730485,"Bleachers - Modern Girl"
"United States",1440934251,AUDIO,20250310,16,238251,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440934251,"Taylor Swift - I Did Something Bad"
"United States",1440934423,AUDIO,20250310,16,207126,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440934423,"Taylor Swift - This Is Why We Can’t Have Nice Things"
"United States",1440934249,AUDIO,20250310,18,38937,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1440934249,"Taylor Swift - End Game (feat. Ed Sheeran & Future)"
"United States",1742058100,AUDIO,20250312,13,324205,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1742058100,"Taylor Swift - Who’s Afraid of Little Old Me?"
"United States",1742058083,AUDIO,20250312,13,263026,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058083,"Taylor Swift - So Long, London"
"United States",1742058105,AUDIO,20250312,13,245541,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058105,"Taylor Swift - The Smallest Man Who Ever Lived"
"United States",1742074018,AUDIO,20250312,13,229015,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742074018,"Taylor Swift - Fortnight (feat. Post Malone)"
"United States",1742058092,AUDIO,20250312,13,210834,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058092,"Taylor Swift - Fresh Out The Slammer"
"United States",1742074192,AUDIO,20250312,13,203996,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742074192,"Taylor Swift - My Boy Only Breaks His Favorite Toys"
"United States",1742074927,AUDIO,20250312,13,196937,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742074927,"Taylor Swift - The Alchemy"
"United States",1742058259,AUDIO,20250312,14,83334,PLAYBACK_SUSPENDED,IPHONE,1,0,false,1742058259,"Taylor Swift - The Black Dog"
"United States",1742074936,AUDIO,20250312,13,80470,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1742074936,"Taylor Swift - Clara Bow"
"United States",1742057775,AUDIO,20250312,13,72947,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1742057775,"Taylor Swift - Fortnight (feat. Post Malone)"
"United States",1742058274,AUDIO,20250312,13,39512,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1742058274,"Taylor Swift - thanK you aIMee"
"United States",1742058101,AUDIO,20250312,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058101,"Taylor Swift - I Can Fix Him (No Really I Can)"
"United States",1742058261,AUDIO,20250312,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058261,"Taylor Swift - The Albatross"
"United States",1742075509,AUDIO,20250312,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742075509,"Taylor Swift - How Did It End?"
"United States",1742058103,AUDIO,20250312,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058103,"Taylor Swift - loml"
"United States",1742076181,AUDIO,20250312,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742076181,"Taylor Swift - The Manuscript"
"United States",1742075225,AUDIO,20250312,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742075225,"Taylor Swift - Chloe or Sam or Sophia or Marcus"
"United States",1742058269,AUDIO,20250312,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058269,"Taylor Swift - So High School"
